Position,Conserved,B
160824,N,0.815990
160825,N,0.816033
160826,N,0.816076
160827,N,0.816119
160828,N,0.816162
160829,N,0.816205
160830,N,0.816247
160831,N,0.816290
160832,N,0.816333
160833,N,0.816375
160834,N,0.816418
160835,N,0.816460
160836,N,0.816503
160837,N,0.816545
160838,N,0.816587
160839,N,0.816630
160840,N,0.816672
160841,N,0.816714
160842,N,0.816756
160843,N,0.816798
160844,N,0.816840
160845,N,0.816883
160846,N,0.816924
160847,N,0.816966
160848,N,0.817008
160849,N,0.817050
160850,N,0.817092
160851,N,0.817134
160852,N,0.817176
160853,N,0.817217
160854,N,0.817259
160855,N,0.817301
160856,N,0.817342
160857,N,0.817384
160858,N,0.817425
160859,N,0.817467
160860,N,0.817508
160861,N,0.817549
160862,N,0.817591
160863,N,0.817632
160864,N,0.817673
160865,N,0.817714
160866,N,0.817756
160867,N,0.817797
160868,N,0.817838
160869,N,0.817879
160870,N,0.817920
160871,N,0.817961
160872,N,0.818002
160873,N,0.818042
160874,N,0.818083
160875,N,0.818124
160876,N,0.818165
160877,N,0.818205
160878,N,0.818246
160879,N,0.818287
160880,N,0.818327
160881,N,0.818368
160882,N,0.818408
160883,N,0.818449
160884,N,0.818489
160885,N,0.818530
160886,N,0.818570
160887,N,0.818610
160888,N,0.818650
160889,N,0.818691
160890,N,0.818731
160891,N,0.818771
160892,N,0.818811
160893,N,0.818851
160894,N,0.818891
160895,N,0.818931
160896,N,0.818971
160897,N,0.819011
160898,N,0.819051
160899,N,0.819091
160900,N,0.819130
160901,N,0.819170
160902,N,0.819210
160903,N,0.819249
160904,N,0.819289
160905,N,0.819329
160906,N,0.819368
160907,N,0.819408
160908,N,0.819447
160909,N,0.819487
160910,N,0.819526
160911,N,0.819565
160912,N,0.819605
160913,N,0.819644
160914,N,0.819683
160915,N,0.819722
160916,N,0.819761
160917,N,0.819801
160918,N,0.819840
160919,N,0.819879
160920,N,0.819918
160921,N,0.819957
160922,N,0.819996
160923,N,0.820034
160924,N,0.820073
160925,N,0.820112
160926,N,0.820151
160927,N,0.820190
160928,N,0.820228
160929,N,0.820267
160930,N,0.820306
160931,N,0.820344
160932,N,0.820383
160933,N,0.820421
160934,N,0.820460
160935,N,0.820498
160936,N,0.820537
160937,N,0.820575
160938,N,0.820613
160939,N,0.820652
160940,N,0.820690
160941,N,0.820728
160942,N,0.820766
160943,N,0.820804
160944,N,0.820842
160945,N,0.820881
160946,N,0.820919
160947,N,0.820957
160948,N,0.820995
160949,N,0.821032
160950,N,0.821070
160951,N,0.821108
160952,N,0.821146
160953,N,0.821184
160954,N,0.821222
160955,N,0.821259
160956,N,0.821297
160957,N,0.821335
160958,N,0.821372
160959,N,0.821410
160960,N,0.821447
160961,N,0.821485
160962,N,0.821522
160963,N,0.821560
160964,N,0.821597
160965,N,0.821634
160966,N,0.821672
160967,N,0.821709
160968,N,0.821746
160969,N,0.821783
160970,N,0.821821
160971,N,0.821858
160972,N,0.821895
160973,N,0.821932
160974,N,0.821969
160975,N,0.822006
160976,N,0.822043
160977,N,0.822080
160978,N,0.822117
160979,N,0.822154
160980,N,0.822190
160981,N,0.822227
160982,N,0.822264
160983,N,0.822301
160984,N,0.822337
160985,N,0.822374
160986,N,0.822411
160987,N,0.822447
160988,N,0.822484
160989,N,0.822520
160990,N,0.822557
160991,N,0.822593
160992,N,0.822630
160993,N,0.822666
160994,N,0.822702
160995,N,0.822739
160996,N,0.822775
160997,N,0.822811
160998,N,0.822847
160999,N,0.822884
161000,N,0.822920
161001,N,0.822956
161002,N,0.822992
161003,N,0.823028
161004,N,0.823064
161005,N,0.823100
161006,N,0.823136
161007,N,0.823172
161008,N,0.823208
161009,N,0.823244
161010,N,0.823279
161011,N,0.823315
161012,N,0.823351
161013,N,0.823387
161014,N,0.823422
161015,N,0.823458
161016,N,0.823494
161017,N,0.823529
161018,N,0.823565
161019,N,0.823600
161020,N,0.823636
161021,N,0.823671
161022,N,0.823707
161023,N,0.823742
161024,N,0.823777
161025,N,0.823813
161026,N,0.823848
161027,N,0.823883
161028,N,0.823919
161029,N,0.823954
161030,N,0.823989
161031,N,0.824024
161032,N,0.824059
161033,N,0.824094
161034,N,0.824129
161035,N,0.824164
161036,N,0.824199
161037,N,0.824234
161038,N,0.824269
161039,N,0.824304
161040,N,0.824339
161041,N,0.824374
161042,N,0.824408
161043,N,0.824443
161044,N,0.824478
161045,N,0.824513
161046,N,0.824547
161047,N,0.824582
161048,N,0.824617
161049,N,0.824651
161050,N,0.824686
161051,N,0.824720
161052,N,0.824755
161053,N,0.824789
161054,N,0.824823
161055,N,0.824858
161056,N,0.824892
161057,N,0.824926
161058,N,0.824961
161059,N,0.824995
161060,N,0.825029
161061,N,0.825063
161062,N,0.825098
161063,N,0.825132
161064,N,0.825166
161065,N,0.825200
161066,N,0.825234
161067,N,0.825268
161068,N,0.825302
161069,N,0.825336
161070,N,0.825370
161071,N,0.825404
161072,N,0.825438
161073,N,0.825471
161074,N,0.825505
161075,N,0.825539
161076,N,0.825573
161077,N,0.825607
161078,N,0.825640
161079,N,0.825674
161080,N,0.825707
161081,N,0.825741
161082,N,0.825775
161083,N,0.825808
161084,N,0.825842
161085,N,0.825875
161086,N,0.825909
161087,N,0.825942
161088,N,0.825975
161089,N,0.826009
161090,N,0.826042
161091,N,0.826075
161092,N,0.826109
161093,N,0.826142
161094,N,0.826175
161095,N,0.826208
161096,N,0.826241
161097,N,0.826275
161098,N,0.826308
161099,N,0.826341
161100,N,0.826374
161101,N,0.826407
161102,N,0.826440
161103,N,0.826473
161104,N,0.826506
161105,N,0.826539
161106,N,0.826571
161107,N,0.826604
161108,N,0.826637
161109,N,0.826670
161110,N,0.826703
161111,N,0.826735
161112,N,0.826768
161113,N,0.826801
161114,N,0.826833
161115,N,0.826866
161116,N,0.826899
161117,N,0.826931
161118,N,0.826964
161119,N,0.826996
161120,N,0.827029
161121,N,0.827061
161122,N,0.827093
161123,N,0.827126
161124,N,0.827158
161125,N,0.827190
161126,N,0.827223
161127,N,0.827255
161128,N,0.827287
161129,N,0.827320
161130,N,0.827352
161131,N,0.827384
161132,N,0.827416
161133,N,0.827448
161134,N,0.827480
161135,N,0.827512
161136,N,0.827544
161137,N,0.827576
161138,N,0.827608
161139,N,0.827640
161140,N,0.827672
161141,N,0.827704
161142,N,0.827736
161143,N,0.827768
161144,N,0.827799
161145,N,0.827831
161146,N,0.827863
161147,N,0.827895
161148,N,0.827926
161149,N,0.827958
161150,N,0.827990
161151,N,0.828021
161152,N,0.828053
161153,N,0.828084
161154,N,0.828116
161155,N,0.828148
161156,N,0.828179
161157,N,0.828210
161158,N,0.828242
161159,N,0.828273
161160,N,0.828305
161161,N,0.828336
161162,N,0.828367
161163,N,0.828399
161164,N,0.828430
161165,N,0.828461
161166,N,0.828492
161167,N,0.828524
161168,N,0.828555
161169,N,0.828586
161170,N,0.828617
161171,N,0.828648
161172,N,0.828679
161173,N,0.828710
161174,N,0.828741
161175,N,0.828772
161176,N,0.828803
161177,N,0.828834
161178,N,0.828865
161179,N,0.828896
161180,N,0.828927
161181,N,0.828957
161182,N,0.828988
161183,N,0.829019
161184,N,0.829050
161185,N,0.829081
161186,N,0.829111
161187,N,0.829142
161188,N,0.829173
161189,N,0.829203
161190,N,0.829234
161191,N,0.829264
161192,N,0.829295
161193,N,0.829325
161194,N,0.829356
161195,N,0.829386
161196,N,0.829417
161197,N,0.829447
161198,N,0.829478
161199,N,0.829508
161200,N,0.829538
161201,N,0.829569
161202,N,0.829599
161203,N,0.829629
161204,N,0.829659
161205,N,0.829690
161206,N,0.829720
161207,N,0.829750
161208,N,0.829780
161209,N,0.829810
161210,N,0.829840
161211,N,0.829870
161212,N,0.829900
161213,N,0.829930
161214,N,0.829960
161215,N,0.829990
161216,N,0.830020
161217,N,0.830050
161218,N,0.830080
161219,N,0.830110
161220,N,0.830140
161221,N,0.830170
161222,N,0.830199
161223,N,0.830229
161224,N,0.830259
161225,N,0.830289
161226,N,0.830318
161227,N,0.830348
161228,N,0.830378
161229,N,0.830407
161230,N,0.830437
161231,N,0.830466
161232,N,0.830496
161233,N,0.830525
161234,N,0.830555
161235,N,0.830584
161236,N,0.830614
161237,N,0.830643
161238,N,0.830673
161239,N,0.830702
161240,N,0.830731
161241,N,0.830761
161242,N,0.830790
161243,N,0.830819
161244,N,0.830849
161245,N,0.830878
161246,N,0.830907
161247,N,0.830936
161248,N,0.830965
161249,N,0.830995
161250,N,0.831024
161251,N,0.831053
161252,N,0.831082
161253,N,0.831111
161254,N,0.831140
161255,N,0.831169
161256,N,0.831198
161257,N,0.831227
161258,N,0.831256
161259,N,0.831285
161260,N,0.831314
161261,N,0.831342
161262,N,0.831371
161263,N,0.831400
161264,N,0.831429
161265,N,0.831458
161266,N,0.831486
161267,N,0.831515
161268,N,0.831544
161269,N,0.831572
161270,N,0.831601
161271,N,0.831630
161272,N,0.831658
161273,N,0.831687
161274,N,0.831716
161275,N,0.831744
161276,N,0.831773
161277,N,0.831801
161278,N,0.831830
161279,N,0.831858
161280,N,0.831886
161281,N,0.831915
161282,N,0.831943
161283,N,0.831972
161284,N,0.832000
161285,N,0.832028
161286,N,0.832056
161287,N,0.832085
161288,N,0.832113
161289,N,0.832141
161290,N,0.832169
161291,N,0.832198
161292,N,0.832226
161293,N,0.832254
161294,N,0.832282
161295,N,0.832310
161296,N,0.832338
161297,N,0.832366
161298,N,0.832394
161299,N,0.832422
161300,N,0.832450
161301,N,0.832478
161302,N,0.832506
161303,N,0.832534
161304,N,0.832562
161305,N,0.832590
161306,N,0.832617
161307,N,0.832645
161308,N,0.832673
161309,N,0.832701
161310,N,0.832729
161311,N,0.832756
161312,N,0.832784
161313,N,0.832812
161314,N,0.832839
161315,N,0.832867
161316,N,0.832895
161317,N,0.832922
161318,N,0.832950
161319,N,0.832977
161320,N,0.833005
161321,N,0.833032
161322,N,0.833060
161323,N,0.833087
161324,N,0.833115
161325,N,0.833142
161326,N,0.833170
161327,N,0.833197
161328,N,0.833224
161329,N,0.833252
161330,N,0.833279
161331,N,0.833306
161332,N,0.833333
161333,N,0.833361
161334,N,0.833388
161335,N,0.833415
161336,N,0.833442
161337,N,0.833470
161338,N,0.833497
161339,N,0.833524
161340,N,0.833551
161341,N,0.833578
161342,N,0.833605
161343,N,0.833632
161344,N,0.833659
161345,N,0.833686
161346,N,0.833713
161347,N,0.833740
161348,N,0.833767
161349,N,0.833794
161350,N,0.833821
161351,N,0.833848
161352,N,0.833874
161353,N,0.833901
161354,N,0.833928
161355,N,0.833955
161356,N,0.833982
161357,N,0.834008
161358,N,0.834035
161359,N,0.834062
161360,N,0.834088
161361,N,0.834115
161362,N,0.834142
161363,N,0.834168
161364,N,0.834195
161365,N,0.834222
161366,N,0.834248
161367,N,0.834275
161368,N,0.834301
161369,N,0.834328
161370,N,0.834354
161371,N,0.834381
161372,N,0.834407
161373,N,0.834433
161374,N,0.834460
161375,N,0.834486
161376,N,0.834513
161377,N,0.834539
161378,N,0.834565
161379,N,0.834592
161380,N,0.834618
161381,N,0.834644
161382,N,0.834670
161383,N,0.834697
161384,N,0.834723
161385,N,0.834749
161386,N,0.834775
161387,N,0.834801
161388,N,0.834827
161389,N,0.834853
161390,N,0.834879
161391,N,0.834905
161392,N,0.834932
161393,N,0.834958
161394,N,0.834984
161395,N,0.835009
161396,N,0.835035
161397,N,0.835061
161398,N,0.835087
161399,N,0.835113
161400,N,0.835139
161401,N,0.835165
161402,N,0.835191
161403,N,0.835217
161404,N,0.835242
161405,N,0.835268
161406,N,0.835294
161407,N,0.835320
161408,N,0.835345
161409,N,0.835371
161410,N,0.835397
161411,N,0.835422
161412,N,0.835448
161413,N,0.835474
161414,N,0.835499
161415,N,0.835525
161416,N,0.835550
161417,N,0.835576
161418,N,0.835601
161419,N,0.835627
161420,N,0.835652
161421,N,0.835678
161422,N,0.835703
161423,N,0.835729
161424,N,0.835754
161425,N,0.835779
161426,N,0.835805
161427,N,0.835830
161428,N,0.835855
161429,N,0.835881
161430,N,0.835906
161431,N,0.835931
161432,N,0.835957
161433,N,0.835982
161434,N,0.836007
161435,N,0.836032
161436,N,0.836057
161437,N,0.836083
161438,N,0.836108
161439,N,0.836133
161440,N,0.836158
161441,N,0.836183
161442,N,0.836208
161443,N,0.836233
161444,N,0.836258
161445,N,0.836283
161446,N,0.836308
161447,N,0.836333
161448,N,0.836358
161449,N,0.836383
161450,N,0.836408
161451,N,0.836433
161452,N,0.836458
161453,N,0.836482
161454,N,0.836507
161455,N,0.836532
161456,N,0.836557
161457,N,0.836582
161458,N,0.836606
161459,N,0.836631
161460,N,0.836656
161461,N,0.836681
161462,N,0.836705
161463,N,0.836730
161464,N,0.836755
161465,N,0.836779
161466,N,0.836804
161467,N,0.836828
161468,N,0.836853
161469,N,0.836878
161470,N,0.836902
161471,N,0.836927
161472,N,0.836951
161473,N,0.836976
161474,N,0.837000
161475,N,0.837025
161476,N,0.837049
161477,N,0.837073
161478,N,0.837098
161479,N,0.837122
161480,N,0.837147
161481,N,0.837171
161482,N,0.837195
161483,N,0.837220
161484,N,0.837244
161485,N,0.837268
161486,N,0.837292
161487,N,0.837317
161488,N,0.837341
161489,N,0.837365
161490,N,0.837389
161491,N,0.837413
161492,N,0.837437
161493,N,0.837462
161494,N,0.837486
161495,N,0.837510
161496,N,0.837534
161497,N,0.837558
161498,N,0.837582
161499,N,0.837606
161500,N,0.837630
161501,N,0.837654
161502,N,0.837678
161503,N,0.837702
161504,N,0.837726
161505,N,0.837750
161506,N,0.837774
161507,N,0.837797
161508,N,0.837821
161509,N,0.837845
161510,N,0.837869
161511,N,0.837893
161512,N,0.837917
161513,N,0.837940
161514,N,0.837964
161515,N,0.837988
161516,N,0.838011
161517,N,0.838035
161518,N,0.838059
161519,N,0.838083
161520,N,0.838106
161521,N,0.838130
161522,N,0.838153
161523,N,0.838177
161524,N,0.838201
161525,N,0.838224
161526,N,0.838248
161527,N,0.838271
161528,N,0.838295
161529,N,0.838318
161530,N,0.838342
161531,N,0.838365
161532,N,0.838389
161533,N,0.838412
161534,N,0.838435
161535,N,0.838459
161536,N,0.838482
161537,N,0.838506
161538,N,0.838529
161539,N,0.838552
161540,N,0.838576
161541,N,0.838599
161542,N,0.838622
161543,N,0.838645
161544,N,0.838669
161545,N,0.838692
161546,N,0.838715
161547,N,0.838738
161548,N,0.838761
161549,N,0.838784
161550,N,0.838808
161551,N,0.838831
161552,N,0.838854
161553,N,0.838877
161554,N,0.838900
161555,N,0.838923
161556,N,0.838946
161557,N,0.838969
161558,N,0.838992
161559,N,0.839015
161560,N,0.839038
161561,N,0.839061
161562,N,0.839084
161563,N,0.839107
161564,N,0.839130
161565,N,0.839153
161566,N,0.839175
161567,N,0.839198
161568,N,0.839221
161569,N,0.839244
161570,N,0.839267
161571,N,0.839290
161572,N,0.839312
161573,N,0.839335
161574,N,0.839358
161575,N,0.839381
161576,N,0.839403
161577,N,0.839426
161578,N,0.839449
161579,N,0.839471
161580,N,0.839494
161581,N,0.839517
161582,N,0.839539
161583,N,0.839562
161584,N,0.839584
161585,N,0.839607
161586,N,0.839629
161587,N,0.839652
161588,N,0.839674
161589,N,0.839697
161590,N,0.839719
161591,N,0.839742
161592,N,0.839764
161593,N,0.839787
161594,N,0.839809
161595,N,0.839832
161596,N,0.839854
161597,N,0.839876
161598,N,0.839899
161599,N,0.839921
161600,N,0.839943
161601,N,0.839966
161602,N,0.839988
161603,N,0.840010
161604,N,0.840032
161605,N,0.840055
161606,N,0.840077
161607,N,0.840099
161608,N,0.840121
161609,N,0.840143
161610,N,0.840166
161611,N,0.840188
161612,N,0.840210
161613,N,0.840232
161614,N,0.840254
161615,N,0.840276
161616,N,0.840298
161617,N,0.840320
161618,N,0.840342
161619,N,0.840364
161620,N,0.840386
161621,N,0.840408
161622,N,0.840430
161623,N,0.840452
161624,N,0.840474
161625,N,0.840496
161626,N,0.840518
161627,N,0.840540
161628,N,0.840562
161629,N,0.840583
161630,N,0.840605
161631,N,0.840627
161632,N,0.840649
161633,N,0.840671
161634,N,0.840693
161635,N,0.840714
161636,N,0.840736
161637,N,0.840758
161638,N,0.840779
161639,N,0.840801
161640,N,0.840823
161641,N,0.840845
161642,N,0.840866
161643,N,0.840888
161644,N,0.840909
161645,N,0.840931
161646,N,0.840953
161647,N,0.840974
161648,N,0.840996
161649,N,0.841017
161650,N,0.841039
161651,N,0.841060
161652,N,0.841082
161653,N,0.841103
161654,N,0.841125
161655,N,0.841146
161656,N,0.841168
161657,N,0.841189
161658,N,0.841211
161659,N,0.841232
161660,N,0.841253
161661,N,0.841275
161662,N,0.841296
161663,N,0.841317
161664,N,0.841339
161665,N,0.841360
161666,N,0.841381
161667,N,0.841403
161668,N,0.841424
161669,N,0.841445
161670,N,0.841466
161671,N,0.841488
161672,N,0.841509
161673,N,0.841530
161674,N,0.841551
161675,N,0.841572
161676,N,0.841593
161677,N,0.841615
161678,N,0.841636
161679,N,0.841657
161680,N,0.841678
161681,N,0.841699
161682,N,0.841720
161683,N,0.841741
161684,N,0.841762
161685,N,0.841783
161686,N,0.841804
161687,N,0.841825
161688,N,0.841846
161689,N,0.841867
161690,N,0.841888
161691,N,0.841909
161692,N,0.841930
161693,N,0.841951
161694,N,0.841972
161695,N,0.841992
161696,N,0.842013
161697,N,0.842034
161698,N,0.842055
161699,N,0.842076
161700,N,0.842096
161701,N,0.842117
161702,N,0.842138
161703,N,0.842159
161704,N,0.842179
161705,N,0.842200
161706,N,0.842221
161707,N,0.842242
161708,N,0.842262
161709,N,0.842283
161710,N,0.842304
161711,N,0.842324
161712,N,0.842345
161713,N,0.842365
161714,N,0.842386
161715,N,0.842407
161716,N,0.842427
161717,N,0.842448
161718,N,0.842468
161719,N,0.842489
161720,N,0.842509
161721,N,0.842530
161722,N,0.842550
161723,N,0.842571
161724,N,0.842591
161725,N,0.842612
161726,N,0.842632
161727,N,0.842652
161728,N,0.842673
161729,N,0.842693
161730,N,0.842713
161731,N,0.842734
161732,N,0.842754
161733,N,0.842774
161734,N,0.842795
161735,N,0.842815
161736,N,0.842835
161737,N,0.842856
161738,N,0.842876
161739,N,0.842896
161740,N,0.842916
161741,N,0.842937
161742,N,0.842957
161743,N,0.842977
161744,N,0.842997
161745,N,0.843017
161746,N,0.843037
161747,N,0.843057
161748,N,0.843078
161749,N,0.843098
161750,N,0.843118
161751,N,0.843138
161752,N,0.843158
161753,N,0.843178
161754,N,0.843198
161755,N,0.843218
161756,N,0.843238
161757,N,0.843258
161758,N,0.843278
161759,N,0.843298
161760,N,0.843318
161761,N,0.843338
161762,N,0.843358
161763,N,0.843378
161764,N,0.843397
161765,N,0.843417
161766,N,0.843437
161767,N,0.843457
161768,N,0.843477
161769,N,0.843497
161770,N,0.843516
161771,N,0.843536
161772,N,0.843556
161773,N,0.843576
161774,N,0.843596
161775,N,0.843615
161776,N,0.843635
161777,N,0.843655
161778,N,0.843674
161779,N,0.843694
161780,N,0.843714
161781,N,0.843733
161782,N,0.843753
161783,N,0.843773
161784,N,0.843792
161785,N,0.843812
161786,N,0.843832
161787,N,0.843851
161788,N,0.843871
161789,N,0.843890
161790,N,0.843910
161791,N,0.843929
161792,N,0.843949
161793,N,0.843968
161794,N,0.843988
161795,N,0.844007
161796,N,0.844027
161797,N,0.844046
161798,N,0.844066
161799,N,0.844085
161800,N,0.844104
161801,N,0.844124
161802,N,0.844143
161803,N,0.844162
161804,N,0.844182
161805,N,0.844201
161806,N,0.844220
161807,N,0.844240
161808,N,0.844259
161809,N,0.844278
161810,N,0.844298
161811,N,0.844317
161812,N,0.844336
161813,N,0.844355
161814,N,0.844375
161815,N,0.844394
161816,N,0.844413
161817,N,0.844432
161818,N,0.844451
161819,N,0.844471
161820,N,0.844490
161821,N,0.844509
161822,N,0.844528
161823,N,0.844547
161824,N,0.844566
161825,N,0.844585
161826,N,0.844604
161827,N,0.844623
161828,N,0.844642
161829,N,0.844661
161830,N,0.844680
161831,N,0.844699
161832,N,0.844718
161833,N,0.844737
161834,N,0.844756
161835,N,0.844775
161836,N,0.844794
161837,N,0.844813
161838,N,0.844832
161839,N,0.844851
161840,N,0.844870
161841,N,0.844889
161842,N,0.844907
161843,N,0.844926
161844,N,0.844945
161845,N,0.844964
161846,N,0.844983
161847,N,0.845002
161848,N,0.845020
161849,N,0.845039
161850,N,0.845058
161851,N,0.845077
161852,N,0.845095
161853,N,0.845114
161854,N,0.845133
161855,N,0.845151
161856,N,0.845170
161857,N,0.845189
161858,N,0.845207
161859,N,0.845226
161860,N,0.845245
161861,N,0.845263
161862,N,0.845282
161863,N,0.845301
161864,N,0.845319
161865,N,0.845338
161866,N,0.845356
161867,N,0.845375
161868,N,0.845393
161869,N,0.845412
161870,N,0.845430
161871,N,0.845449
161872,N,0.845467
161873,N,0.845486
161874,N,0.845504
161875,N,0.845523
161876,N,0.845541
161877,N,0.845559
161878,N,0.845578
161879,N,0.845596
161880,N,0.845615
161881,N,0.845633
161882,N,0.845651
161883,N,0.845670
161884,N,0.845688
161885,N,0.845706
161886,N,0.845725
161887,N,0.845743
161888,N,0.845761
161889,N,0.845779
161890,N,0.845798
161891,N,0.845816
161892,N,0.845834
161893,N,0.845852
161894,N,0.845871
161895,N,0.845889
161896,N,0.845907
161897,N,0.845925
161898,N,0.845943
161899,N,0.845962
161900,N,0.845980
161901,N,0.845998
161902,N,0.846016
161903,N,0.846034
161904,N,0.846052
161905,N,0.846070
161906,N,0.846088
161907,N,0.846106
161908,N,0.846124
161909,N,0.846142
161910,N,0.846160
161911,N,0.846178
161912,N,0.846196
161913,N,0.846214
161914,N,0.846232
161915,N,0.846250
161916,N,0.846268
161917,N,0.846286
161918,N,0.846304
161919,N,0.846322
161920,N,0.846340
161921,N,0.846358
161922,N,0.846376
161923,N,0.846393
161924,N,0.846411
